YEAR,MO,DY,HR,CLRSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DWN,ALLSKY_KT,ALLSKY_SRF_ALB,SZA,QV2M,T2M,WS10M
2024,2,20,23,0,0,-999,-999,-999,7.08,11.59,2.76
2024,2,21,0,0,0,-999,-999,-999,6.84,10.95,2.65
2024,2,21,1,0,0,-999,-999,-999,6.59,10.36,2.56
2024,2,21,2,0,0,-999,-999,-999,6.47,9.92,2.43
2024,2,21,3,0,0,-999,-999,-999,6.35,9.8,2.19
2024,2,21,4,0,0,-999,-999,-999,6.35,10.02,1.82
2024,2,21,5,0,0,-999,-999,-999,6.29,10.05,1.41
2024,2,21,6,0,0,-999,-999,-999,6.23,10.01,1.41
2024,2,21,7,90.75,88.86,0.36,0.16,79.77,6.47,11.86,1.82
2024,2,21,8,254.02,250.7,0.49,0.03,68.63,6.35,14.35,2.47
2024,2,21,9,436.67,436.87,0.59,0.07,58.07,6.29,18.09,2.55
2024,2,21,10,577.92,581.25,0.64,0.11,49.4,5.25,21.55,2.43
2024,2,21,11,742.4,743.24,0.74,0.15,43.8,4.7,22.74,2.11
2024,2,21,12,759.45,759.55,0.74,0.14,42.55,4.33,23.41,1.99
2024,2,21,13,705.52,707.03,0.73,0.14,45.98,4.09,23.66,2.02
2024,2,21,14,586.6,589.55,0.7,0.12,53.19,3.91,23.35,2.17
2024,2,21,15,413.5,418.91,0.66,0.11,62.87,3.78,22.49,2.34
2024,2,21,16,217.52,222.02,0.58,0.12,74.02,5.31,20.28,1.86
2024,2,21,17,32.65,36.21,0.36,0.16,85.84,5.55,15.81,2.6
2024,2,21,18,0,0,-999,-999,-999,5.19,13.8,3.08
2024,2,21,19,0,0,-999,-999,-999,5.19,12.83,3.17
2024,2,21,20,0,0,-999,-999,-999,5.37,12.01,3.14
2024,2,21,21,0,0,-999,-999,-999,5.55,11.33,3.07
2024,2,21,22,0,0,-999,-999,-999,5.68,10.72,2.98
2024,2,21,23,0,0,-999,-999,-999,5.74,10.17,2.89
2024,2,22,0,0,0,-999,-999,-999,5.74,9.7,2.79
2024,2,22,1,0,0,-999,-999,-999,5.74,9.34,2.61
2024,2,22,2,0,0,-999,-999,-999,5.62,9.26,2.31
2024,2,22,3,0,0,-999,-999,-999,5.55,9.4,1.92
2024,2,22,4,0,0,-999,-999,-999,5.55,9.71,1.54
2024,2,22,5,0,0,-999,-999,-999,5.49,9.74,1.14
2024,2,22,6,3.83,6.12,0.42,0.06,89.41,5.43,10.21,0.88
2024,2,22,7,115.58,114.9,0.48,0.18,80.08,5.68,11.49,0.9
2024,2,22,8,326,332.62,0.65,0.14,68.38,5.68,13.98,1.45
2024,2,22,9,512.18,445.84,0.6,0.14,57.78,5.13,18.55,2.35
2024,2,22,10,681.55,681.97,0.75,0.15,49.07,4.52,21.11,2.82
2024,2,22,11,788.98,790.34,0.78,0.16,43.45,4.39,22.18,3.01
2024,2,22,12,807.27,807.98,0.78,0.16,42.19,4.33,22.77,3.25
2024,2,22,13,753.67,755.41,0.77,0.16,45.65,4.27,22.94,3.48
2024,2,22,14,632.52,635.62,0.76,0.16,52.91,4.15,22.57,3.62
2024,2,22,15,455.62,461.09,0.72,0.14,62.64,4.09,21.69,3.58
2024,2,22,16,243.4,247.95,0.64,0.15,73.83,4.82,19.81,2.68
2024,2,22,17,41.23,44.93,0.43,0.16,85.7,5.43,15.36,2.66
2024,2,22,18,0,0,-999,-999,-999,4.94,13.46,2.97
2024,2,22,19,0,0,-999,-999,-999,4.7,12.5,3.02
2024,2,22,20,0,0,-999,-999,-999,4.52,11.63,3.02
2024,2,22,21,0,0,-999,-999,-999,4.33,10.85,2.99
2024,2,22,22,0,0,-999,-999,-999,4.21,10.09,2.97
2024,2,22,23,0,0,-999,-999,-999,4.15,9.35,2.93
2024,2,23,0,0,0,-999,-999,-999,4.03,8.64,2.85
2024,2,23,1,0,0,-999,-999,-999,3.97,7.99,2.73
2024,2,23,2,0,0,-999,-999,-999,3.97,7.46,2.59
2024,2,23,3,0,0,-999,-999,-999,3.91,7.04,2.45
2024,2,23,4,0,0,-999,-999,-999,3.85,6.84,2.24
2024,2,23,5,0,0,-999,-999,-999,3.78,6.83,2.01
2024,2,23,6,4.77,7.85,0.48,0.09,89.34,3.78,6.76,1.94
2024,2,23,7,135.7,138.27,0.56,0.18,79.84,4.15,9.44,2.06
2024,2,23,8,355.95,360.09,0.7,0.15,68.12,3.85,12.56,2.43
2024,2,23,9,555.92,562.98,0.75,0.15,57.48,3.91,16.91,2.76
2024,2,23,10,708.73,712.25,0.77,0.16,48.74,3.23,20.66,4.14
2024,2,23,11,793.27,794.55,0.78,0.15,43.09,3.11,21.94,4.01
2024,2,23,12,810.75,810.86,0.78,0.15,41.83,3.05,22.7,4.06
2024,2,23,13,756.05,757.35,0.77,0.15,45.33,3.05,23.03,4.18
2024,2,23,14,632.8,637.45,0.76,0.13,52.63,2.99,22.68,4.11
2024,2,23,15,452.62,455.53,0.71,0.14,62.41,3.11,21.79,3.81
2024,2,23,16,238.33,238.64,0.61,0.18,73.63,4.64,19.39,2.3
2024,2,23,17,40.6,41.43,0.38,0.16,85.55,4.76,15.62,2.33
2024,2,23,18,0,0,-999,-999,-999,4.15,14.62,2.23
2024,2,23,19,0,0,-999,-999,-999,3.97,14.05,2.13
2024,2,23,20,0,0,-999,-999,-999,3.91,13.35,2.1
2024,2,23,21,0,0,-999,-999,-999,3.85,12.53,2.07
2024,2,23,22,0,0,-999,-999,-999,3.85,11.78,2.07
2024,2,23,23,0,0,-999,-999,-999,3.85,10.86,2.09
2024,2,24,0,0,0,-999,-999,-999,3.85,10.03,2.12
2024,2,24,1,0,0,-999,-999,-999,3.78,9.4,2.09
2024,2,24,2,0,0,-999,-999,-999,3.72,9.48,1.84
2024,2,24,3,0,0,-999,-999,-999,3.6,9.73,1.32
2024,2,24,4,0,0,-999,-999,-999,3.54,10.47,0.6
2024,2,24,5,0,0,-999,-999,-999,3.48,10.45,0.25
2024,2,24,6,4.73,7.65,0.43,0.1,89.26,3.42,9.71,1.03
2024,2,24,7,118.98,116.9,0.47,0.17,79.61,4.27,10.79,1.46
2024,2,24,8,328.75,335.62,0.64,0.13,67.86,3.78,13.8,2.02
2024,2,24,9,525.25,529.98,0.7,0.14,57.2,3.78,17.83,2.06
2024,2,24,10,676.75,678.03,0.73,0.15,48.41,3.05,21.17,2.78
2024,2,24,11,761.38,761.59,0.74,0.15,42.73,2.99,22.05,2.56
2024,2,24,12,783.73,784.38,0.75,0.16,41.47,2.99,22.51,2.37
2024,2,24,13,732.12,727.99,0.74,0.15,45,2.99,22.63,2.23
2024,2,24,14,611.65,605.82,0.71,0.15,52.36,2.93,22.3,2.06
2024,2,24,15,435.15,426.2,0.66,0.14,62.18,2.93,21.51,1.86
2024,2,24,16,226.98,222.08,0.56,0.18,73.44,4.33,19.62,1.39
2024,2,24,17,39.17,40.33,0.36,0.16,85.41,4.46,16.09,1.92
2024,2,24,18,0,0,-999,-999,-999,4.03,13.97,2.44
2024,2,24,19,0,0,-999,-999,-999,3.97,12.64,2.74
2024,2,24,20,0,0,-999,-999,-999,3.91,11.76,2.83
2024,2,24,21,0,0,-999,-999,-999,3.91,11.23,2.75
2024,2,24,22,0,0,-999,-999,-999,3.85,10.72,2.68
2024,2,24,23,0,0,-999,-999,-999,3.78,9.97,2.77
2024,2,25,0,0,0,-999,-999,-999,3.78,9.09,2.96
2024,2,25,1,0,0,-999,-999,-999,3.78,8.33,3.12
2024,2,25,2,0,0,-999,-999,-999,3.78,7.74,3.18
2024,2,25,3,0,0,-999,-999,-999,3.78,7.33,3.1
2024,2,25,4,0,0,-999,-999,-999,3.78,7.16,2.86
2024,2,25,5,0,0,-999,-999,-999,3.72,7.27,2.56
2024,2,25,6,5.33,8.02,0.41,0.12,89.18,3.72,7.73,2.17
2024,2,25,7,133.52,125.27,0.49,0.17,79.37,4.46,10.55,1.58
2024,2,25,8,354.12,321.63,0.61,0.17,67.59,3.97,13.54,1.27
2024,2,25,9,556.5,528.76,0.7,0.16,56.9,4.03,17.5,0.47
2024,2,25,10,711.95,638.99,0.69,0.16,48.08,3.85,21.12,0.12
2024,2,25,11,777.3,672.6,0.66,0.17,42.37,3.85,22.44,0.28
2024,2,25,12,798.65,729.89,0.7,0.16,41.1,3.78,23.05,0.63
2024,2,25,13,748,731.78,0.74,0.16,44.68,3.78,23.22,0.89
2024,2,25,14,628.67,619.34,0.73,0.16,52.09,3.78,23.07,1.08
2024,2,25,15,452.65,451.74,0.7,0.15,61.95,3.78,22.38,1.37
2024,2,25,16,244.62,249.98,0.62,0.16,73.25,4.94,20.61,1.45
2024,2,25,17,43.7,47.23,0.41,0.16,85.26,5.37,16.51,2.17
2024,2,25,18,0,0,-999,-999,-999,4.82,14.35,2.64
2024,2,25,19,0,0,-999,-999,-999,4.76,13.29,2.77
2024,2,25,20,0,0,-999,-999,-999,4.64,12.69,2.64
2024,2,25,21,0,0,-999,-999,-999,4.58,12.4,2.38
2024,2,25,22,0,0,-999,-999,-999,4.46,12.19,2.18
2024,2,25,23,0,0,-999,-999,-999,4.52,11.73,2.21
2024,2,26,0,0,0,-999,-999,-999,4.46,10.77,2.42
2024,2,26,1,0,0,-999,-999,-999,4.46,9.95,2.51
2024,2,26,2,0,0,-999,-999,-999,4.39,9.12,2.6
2024,2,26,3,0,0,-999,-999,-999,4.39,9.19,2.28
2024,2,26,4,0,0,-999,-999,-999,4.46,10.37,1.47
2024,2,26,5,0,0,-999,-999,-999,4.39,11.26,0.36
2024,2,26,6,6.08,8.2,0.38,0.12,89.09,4.46,11.15,0.44
2024,2,26,7,140.65,101.01,0.38,0.16,79.12,5,11.67,0.58
2024,2,26,8,357.92,225.33,0.42,0.16,67.32,4.7,13.22,1.32
2024,2,26,9,554.92,381.49,0.5,0.16,56.59,4.7,14.95,0.87
2024,2,26,10,702.9,504.82,0.54,0.16,47.73,4.46,18.12,0.37
2024,2,26,11,785.65,500.22,0.48,0.17,41.99,3.91,19.95,0.59
2024,2,26,12,803.6,486.57,0.46,0.16,40.73,3.85,20.13,0.82
2024,2,26,13,748.05,507.5,0.51,0.17,44.35,3.85,20.16,1.04
2024,2,26,14,623.58,373.71,0.44,0.16,51.81,3.97,19.98,1.13
2024,2,26,15,441.7,215.62,0.33,0.16,61.73,4.88,19.2,1.28
2024,2,26,16,228.58,116.61,0.29,0.16,73.05,6.23,17.26,1.74
2024,2,26,17,40.65,28.34,0.24,0.14,85.11,5.49,14.93,2.54
2024,2,26,18,0,0,-999,-999,-999,5.25,13.73,2.83
2024,2,26,19,0,0,-999,-999,-999,5.25,13.29,2.8
2024,2,26,20,0,0,-999,-999,-999,5.25,12.9,2.78
2024,2,26,21,0,0,-999,-999,-999,5.19,12.58,2.85
2024,2,26,22,0,0,-999,-999,-999,5.19,12.2,2.89
2024,2,26,23,0,0,-999,-999,-999,5.13,11.76,2.8
2024,2,27,0,0,0,-999,-999,-999,5.19,11.23,2.7
2024,2,27,1,0,0,-999,-999,-999,5.19,10.26,2.68
2024,2,27,2,0,0,-999,-999,-999,5.13,9.15,2.69
2024,2,27,3,0,0,-999,-999,-999,5.13,8.95,2.64
2024,2,27,4,0,0,-999,-999,-999,5.13,8.81,2.6
2024,2,27,5,0,0,-999,-999,-999,5.07,8.63,2.57
2024,2,27,6,5.95,6.09,0.25,0.1,89.01,5.07,8.72,2.54
2024,2,27,7,117.48,46.93,0.17,0.14,78.88,5.07,10.58,3.24
2024,2,27,8,318.33,159.94,0.3,0.16,67.05,5.07,11.71,2.78
2024,2,27,9,511.12,288.79,0.38,0.16,56.29,5.31,12.87,1.92
2024,2,27,10,658.55,422.34,0.45,0.17,47.4,5.49,14.65,1.98
2024,2,27,11,740.33,623.11,0.6,0.13,41.62,4.7,18.14,2.47
2024,2,27,12,764.12,622.94,0.59,0.14,40.37,4.33,19.92,2.46
2024,2,27,13,716.98,572.02,0.57,0.17,44.02,4.33,19.72,1.98
2024,2,27,14,597.58,543.1,0.63,0.13,51.55,4.33,19.51,1.73
2024,2,27,15,420.38,425.52,0.64,0.17,61.5,4.46,19.46,1.42
2024,2,27,16,222.02,228.57,0.56,0.2,72.87,5.13,18.75,1.14
2024,2,27,17,41.65,44.92,0.37,0.17,84.95,5.25,15.85,1.45
2024,2,27,18,0,0,-999,-999,-999,4.82,14.3,1.75
2024,2,27,19,0,0,-999,-999,-999,4.7,13.71,1.71
2024,2,27,20,0,0,-999,-999,-999,4.7,13.08,1.93
2024,2,27,21,0,0,-999,-999,-999,4.7,12.29,2.11
2024,2,27,22,0,0,-999,-999,-999,4.7,11.65,2.21
2024,2,27,23,0,0,-999,-999,-999,4.58,10.85,2.3
2024,2,28,0,0,0,-999,-999,-999,4.46,9.94,2.4
2024,2,28,1,0,0,-999,-999,-999,4.46,9.13,2.51
2024,2,28,2,0,0,-999,-999,-999,4.39,8.62,2.51
2024,2,28,3,0,0,-999,-999,-999,4.39,8.22,2.51
2024,2,28,4,0,0,-999,-999,-999,4.39,7.69,2.64
2024,2,28,5,0,0,-999,-999,-999,4.39,7.22,2.82
2024,2,28,6,7.5,9.92,0.38,0.12,88.91,4.46,7.31,2.87
2024,2,28,7,148.85,151.43,0.55,0.18,78.62,4.82,11.4,2.93
2024,2,28,8,369.55,371.2,0.68,0.16,66.78,4.94,14.64,2.66
2024,2,28,9,569.92,573.69,0.74,0.17,55.98,5.13,19.18,2.55
2024,2,28,10,722.2,724.1,0.77,0.17,47.05,4.7,23.26,3.44
2024,2,28,11,785.27,783.88,0.75,0.16,41.25,4.64,24.65,3.36
2024,2,28,12,806,803.01,0.76,0.16,40,4.7,25.45,3.54
2024,2,28,13,753.9,756.29,0.75,0.15,43.7,4.7,25.76,3.72
2024,2,28,14,635.33,641.55,0.74,0.14,51.27,4.76,25.51,3.93
2024,2,28,15,461.17,468.62,0.7,0.14,61.27,4.82,24.76,4.04
2024,2,28,16,252.65,259.07,0.62,0.16,72.67,5.8,22.83,2.98
2024,2,28,17,51.2,54.12,0.43,0.16,84.8,6.35,18.12,2.96
2024,2,28,18,0,0,-999,-999,-999,5.86,16.02,3.35
2024,2,28,19,0,0,-999,-999,-999,5.74,15.15,3.43
2024,2,28,20,0,0,-999,-999,-999,5.68,14.32,3.41
2024,2,28,21,0,0,-999,-999,-999,5.62,13.49,3.39
2024,2,28,22,0,0,-999,-999,-999,5.55,12.71,3.35
2024,2,28,23,0,0,-999,-999,-999,5.55,11.94,3.27
2024,2,29,0,0,0,-999,-999,-999,5.62,11.19,3.19
2024,2,29,1,0,0,-999,-999,-999,5.68,10.52,3.1
2024,2,29,2,0,0,-999,-999,-999,5.74,9.9,2.93
2024,2,29,3,0,0,-999,-999,-999,5.74,9.44,2.72
2024,2,29,4,0,0,-999,-999,-999,5.74,9.26,2.48
2024,2,29,5,0,0,-999,-999,-999,5.68,9.35,2.21
2024,2,29,6,8.7,10.98,0.38,0.13,88.8,5.68,9.69,2.01
2024,2,29,7,157,141.94,0.51,0.17,78.38,5.92,12.98,2.65
2024,2,29,8,376.95,369.52,0.67,0.17,66.51,5.92,16.23,2.83
2024,2,29,9,574.48,520.05,0.66,0.16,55.68,5.92,20.76,2.51
2024,2,29,10,723.8,634.52,0.66,0.16,46.7,5.31,23.78,3.05
2024,2,29,11,788.33,600.6,0.57,0.15,40.88,5.25,24.88,2.39
2024,2,29,12,805.2,715.64,0.67,0.15,39.63,5.19,25.49,2.53
2024,2,29,13,749.5,660.56,0.66,0.15,43.38,5.19,25.8,3.06
2024,2,29,14,628.5,522.26,0.6,0.17,51,5.19,25.51,3.54
2024,2,29,15,450.65,336.52,0.5,0.16,61.05,5.25,24.55,3.82
2024,2,29,16,239.48,183.18,0.44,0.16,72.48,5.74,22.64,3.29
2024,2,29,17,46.5,35.93,0.28,0.16,84.65,6.59,18.31,2.67
2024,2,29,18,0,0,-999,-999,-999,6.23,16.15,3.04
2024,2,29,19,0,0,-999,-999,-999,6.1,15.65,3.04
2024,2,29,20,0,0,-999,-999,-999,6.16,15.56,2.84
2024,2,29,21,0,0,-999,-999,-999,6.16,15.42,2.64
2024,2,29,22,0,0,-999,-999,-999,6.1,14.8,2.5
2024,2,29,23,0,0,-999,-999,-999,6.04,14.26,2.49
2024,3,1,0,0,0,-999,-999,-999,5.92,13.54,2.46
2024,3,1,1,0,0,-999,-999,-999,6.04,13.69,2.04
2024,3,1,2,0,0,-999,-999,-999,6.1,13.65,1.79
2024,3,1,3,0,0,-999,-999,-999,6.16,13.43,1.67
2024,3,1,4,0,0,-999,-999,-999,6.23,13.5,1.19
2024,3,1,5,0,0,-999,-999,-999,6.41,12.77,2.06
2024,3,1,6,7.8,7.13,0.23,0.1,88.7,6.77,11.91,4.27
2024,3,1,7,125.62,43.31,0.15,0.13,78.12,7.26,11.86,5.74
2024,3,1,8,325.4,61.11,0.11,0.13,66.23,7.75,13.01,5.5
2024,3,1,9,515.9,88.59,0.11,0.14,55.37,7.93,15.44,5.24
2024,3,1,10,660.77,105.77,0.11,0.15,46.36,7.69,17.06,5.23
2024,3,1,11,742.12,294.76,0.28,0.16,40.5,7.51,18.12,5.26
2024,3,1,12,754.27,280.84,0.26,0.16,39.26,7.45,19.53,4.91
2024,3,1,13,694.23,330.81,0.33,0.16,43.05,7.26,21.62,4.89
2024,3,1,14,567.1,410.98,0.47,0.12,50.73,7.02,22.79,4.75
2024,3,1,15,391.67,297.92,0.44,0.1,60.83,6.84,22.19,3.88
2024,3,1,16,198.98,145.62,0.34,0.16,72.3,7.75,19.8,2.3
2024,3,1,17,38.98,29.95,0.23,0.15,84.49,7.51,17.91,2.5
2024,3,1,18,0,0,-999,-999,-999,7.26,17.31,2.56
2024,3,1,19,0,0,-999,-999,-999,7.2,16.96,2.78
2024,3,1,20,0,0,-999,-999,-999,7.57,16.94,2.28
2024,3,1,21,0,0,-999,-999,-999,8.12,15.94,0.99
2024,3,1,22,0,0,-999,-999,-999,8.73,15.01,1.6
2024,3,1,23,0,0,-999,-999,-999,8.91,14.4,2.6
2024,3,2,0,0,0,-999,-999,-999,9.22,14.39,3.61
2024,3,2,1,0,0,-999,-999,-999,9.52,14.29,4.1
2024,3,2,2,0,0,-999,-999,-999,9.64,13.84,3.35
2024,3,2,3,0,0,-999,-999,-999,9.46,12.9,2.8
2024,3,2,4,0,0,-999,-999,-999,9.16,12.19,2.99
2024,3,2,5,0,0,-999,-999,-999,9.03,12.17,3.63
2024,3,2,6,7.7,9.28,0.27,0.12,88.59,8.97,12.66,4.47
2024,3,2,7,112.73,70.71,0.24,0.15,77.87,9.28,13.87,5.49
2024,3,2,8,299.85,186.04,0.33,0.16,65.95,9.64,15.22,5.67
2024,3,2,9,483.75,315.47,0.4,0.12,55.05,9.46,16.98,6.07
2024,3,2,10,632.25,477.77,0.5,0.14,46.01,8.79,18.92,7.26
2024,3,2,11,735.67,584.54,0.55,0.16,40.12,8.42,20.13,8.63
2024,3,2,12,757.25,638.96,0.59,0.16,38.88,8.48,20.16,9.22
2024,3,2,13,703.67,496.09,0.48,0.15,42.72,8.79,19.71,8.78
2024,3,2,14,576.85,396.76,0.45,0.13,50.46,9.28,19.5,7.78
2024,3,2,15,400.02,241.48,0.35,0.16,60.61,9.77,19.31,6.63
2024,3,2,16,196.33,118.64,0.28,0.05,72.11,9.89,18.69,5.84
2024,3,2,17,39.35,36.52,0.27,0.16,84.34,9.7,17.39,5.32
2024,3,2,18,0,0,-999,-999,-999,9.22,16.29,5.61
2024,3,2,19,0,0,-999,-999,-999,8.48,15.45,5.86
2024,3,2,20,0,0,-999,-999,-999,7.51,13.89,5.46
2024,3,2,21,0,0,-999,-999,-999,6.29,12.3,5.19
2024,3,2,22,0,0,-999,-999,-999,5.31,10.69,4.85
2024,3,2,23,0,0,-999,-999,-999,4.58,9.41,4.72
2024,3,3,0,0,0,-999,-999,-999,4.09,8.23,4.21
2024,3,3,1,0,0,-999,-999,-999,3.85,7.08,3.61
2024,3,3,2,0,0,-999,-999,-999,3.72,6.12,3.21
2024,3,3,3,0,0,-999,-999,-999,3.66,5.33,2.99
2024,3,3,4,0,0,-999,-999,-999,3.6,4.66,2.85
2024,3,3,5,0,0,-999,-999,-999,3.54,4.08,2.74
2024,3,3,6,10.15,13.03,0.35,0.12,88.46,3.54,4.06,2.53
2024,3,3,7,152.52,157.43,0.53,0.16,77.61,3.48,7.4,2.89
2024,3,3,8,378.52,384.8,0.67,0.15,65.66,3.36,10.55,2.68
2024,3,3,9,584.4,591.37,0.74,0.16,54.74,3.17,14.48,3.83
2024,3,3,10,738.65,739.45,0.77,0.13,45.65,2.99,17.35,5.25
2024,3,3,11,808,806.7,0.76,0.12,39.73,2.87,19.15,5.76
2024,3,3,12,829.17,826.28,0.77,0.12,38.51,2.75,20.19,5.88
2024,3,3,13,771.52,772.67,0.76,0.14,42.39,2.56,20.69,5.88
2024,3,3,14,646.1,650.65,0.73,0.09,50.2,2.44,20.62,5.9
2024,3,3,15,464.33,471.16,0.69,0.09,60.39,2.32,19.98,5.57
2024,3,3,16,252.7,259.71,0.6,0.08,71.93,2.69,18.36,4.18
2024,3,3,17,53.98,56.4,0.4,0.13,84.19,3.72,13.36,3.04
2024,3,3,18,0,0,-999,-999,-999,3.42,10.71,3.39
2024,3,3,19,0,0,-999,-999,-999,3.3,9.69,3.43
2024,3,3,20,0,0,-999,-999,-999,3.23,8.74,3.44
2024,3,3,21,0,0,-999,-999,-999,3.11,7.8,3.42
2024,3,3,22,0,0,-999,-999,-999,3.11,6.98,3.3
2024,3,3,23,0,0,-999,-999,-999,3.05,6.35,3.09
2024,3,4,0,0,0,-999,-999,-999,2.99,5.81,2.92
2024,3,4,1,0,0,-999,-999,-999,2.99,5.22,2.83
2024,3,4,2,0,0,-999,-999,-999,2.99,4.62,2.77
2024,3,4,3,0,0,-999,-999,-999,2.99,4.28,2.66
2024,3,4,4,0,0,-999,-999,-999,2.93,4.37,2.39
2024,3,4,5,0,0,-999,-999,-999,2.87,4.76,2
2024,3,4,6,12.67,15.7,0.39,0.14,88.34,2.93,5.3,1.53
2024,3,4,7,182.48,182.14,0.6,0.17,77.34,3.42,8.41,1.14
2024,3,4,8,414.92,421.43,0.73,0.16,65.38,3.05,11.44,0.95
2024,3,4,9,620.5,625.98,0.77,0.16,54.43,2.75,15.88,1.74
2024,3,4,10,776.38,777.8,0.8,0.18,45.3,2.38,18.33,2.42
2024,3,4,11,838,832.8,0.78,0.16,39.35,2.38,19.46,2.56
2024,3,4,12,857.3,829.82,0.76,0.16,38.13,2.38,20.06,2.58
2024,3,4,13,801.33,770.86,0.75,0.16,42.06,2.38,20.24,2.61
2024,3,4,14,676.83,606.02,0.68,0.16,49.93,2.44,20.09,2.67
2024,3,4,15,494.8,441.88,0.64,0.16,60.17,2.44,19.52,2.83
2024,3,4,16,275.95,280.2,0.65,0.16,71.74,3.05,17.99,2.41
2024,3,4,17,61.62,61.93,0.43,0.17,84.02,4.27,13.65,2.34
2024,3,4,18,0,0,-999,-999,-999,3.72,11.4,2.7
2024,3,4,19,0,0,-999,-999,-999,3.6,10.4,2.8
2024,3,4,20,0,0,-999,-999,-999,3.54,9.87,2.69
2024,3,4,21,0,0,-999,-999,-999,3.48,9.7,2.48
2024,3,4,22,0,0,-999,-999,-999,3.42,9.4,2.35
2024,3,4,23,0,0,-999,-999,-999,3.3,8.61,2.36
2024,3,5,0,0,0,-999,-999,-999,3.23,7.66,2.45
2024,3,5,1,0,0,-999,-999,-999,3.23,6.73,2.55
2024,3,5,2,0,0,-999,-999,-999,3.23,6.05,2.63
2024,3,5,3,0,0,-999,-999,-999,3.36,5.8,2.72
2024,3,5,4,0,0,-999,-999,-999,3.42,5.38,2.84
2024,3,5,5,0,0,-999,-999,-999,3.48,4.84,2.92
2024,3,5,6,13.83,13.27,0.3,0.12,88.2,3.6,4.72,2.92
2024,3,5,7,182.75,95.6,0.31,0.15,77.09,3.91,8.88,3.25
2024,3,5,8,410.77,235.36,0.41,0.16,65.1,4.09,12.04,2.89
2024,3,5,9,613.17,362.3,0.45,0.16,54.11,3.97,16.92,3.43
2024,3,5,10,764.77,488.57,0.5,0.16,44.94,3.54,19.94,3.89
2024,3,5,11,817.58,650.02,0.6,0.16,38.96,3.54,20.91,3.58
2024,3,5,12,838.3,705.55,0.65,0.16,37.76,3.48,21.54,3.34
2024,3,5,13,784.05,717.47,0.7,0.16,41.74,3.36,21.98,3.16
2024,3,5,14,660.42,594.45,0.66,0.16,49.66,3.3,21.81,3.07
2024,3,5,15,479.33,434.13,0.62,0.16,59.96,3.3,21.05,2.96
2024,3,5,16,262.15,235.56,0.54,0.14,71.56,4.7,19.29,1.97
2024,3,5,17,57.65,49.46,0.34,0.16,83.87,5.31,16.33,2.03
2024,3,5,18,0,0,-999,-999,-999,4.7,14.97,2.22
2024,3,5,19,0,0,-999,-999,-999,4.64,14.05,2.41
2024,3,5,20,0,0,-999,-999,-999,4.58,12.95,2.69
2024,3,5,21,0,0,-999,-999,-999,4.27,11.31,3.01
2024,3,5,22,0,0,-999,-999,-999,4.15,9.98,3.15
2024,3,5,23,0,0,-999,-999,-999,4.15,9.01,3.13
2024,3,6,0,0,0,-999,-999,-999,4.15,8.23,3.04
2024,3,6,1,0,0,-999,-999,-999,4.21,7.55,2.93
2024,3,6,2,0,0,-999,-999,-999,4.27,7.03,2.79
2024,3,6,3,0,0,-999,-999,-999,4.33,6.73,2.59
2024,3,6,4,0,0,-999,-999,-999,4.39,6.98,2.34
2024,3,6,5,0,0,-999,-999,-999,4.39,6.94,2.26
2024,3,6,6,13.62,17.03,0.37,0.13,88.07,4.46,7.22,2.28
2024,3,6,7,170.3,164.95,0.52,0.17,76.82,4.64,10.04,2.33
2024,3,6,8,390.8,370.94,0.63,0.12,64.81,4.39,11.74,2.41
2024,3,6,9,591.92,597.12,0.73,0.14,53.79,4.58,13.44,1.83
2024,3,6,10,745.65,748.18,0.76,0.16,44.59,4.15,16.93,2.39
2024,3,6,11,820.73,818.27,0.76,0.16,38.58,3.48,19.38,3.26
2024,3,6,12,839.4,837.8,0.77,0.17,37.38,3.36,20,3.35
2024,3,6,13,782.88,781.73,0.75,0.13,41.41,3.36,20.64,3.28
2024,3,6,14,659.1,663.3,0.73,0.13,49.4,3.36,20.93,3.08
2024,3,6,15,479.55,485.99,0.7,0.12,59.74,3.36,20.69,2.82
2024,3,6,16,261.7,267.62,0.61,0.16,71.38,4.64,19.37,1.81
2024,3,6,17,58.55,60.38,0.4,0.17,83.71,5.07,17.07,1.53
2024,3,6,18,0,0,-999,-999,-999,4.09,16.81,1.17
2024,3,6,19,0,0,-999,-999,-999,3.85,16.94,0.66
2024,3,6,20,0,0,-999,-999,-999,3.72,16.63,0.58
2024,3,6,21,0,0,-999,-999,-999,3.66,16.05,0.95
2024,3,6,22,0,0,-999,-999,-999,3.85,14.78,1.49
2024,3,6,23,0,0,-999,-999,-999,4.15,12.95,2.03
2024,3,7,0,0,0,-999,-999,-999,4.15,11.37,2.48
2024,3,7,1,0,0,-999,-999,-999,4.27,9.83,2.8
2024,3,7,2,0,0,-999,-999,-999,4.46,8.69,2.89
2024,3,7,3,0,0,-999,-999,-999,4.58,7.93,2.86
2024,3,7,4,0,0,-999,-999,-999,4.58,7.48,2.75
2024,3,7,5,0,0,-999,-999,-999,4.52,7.3,2.58
2024,3,7,6,13.1,14.18,0.28,0.12,87.92,4.52,7.71,2.32
2024,3,7,7,153.38,129.22,0.4,0.16,76.55,5.31,11.02,1.8
2024,3,7,8,366.12,331.09,0.55,0.16,64.52,5.13,13.39,1.43
2024,3,7,9,567.95,539.05,0.66,0.17,53.47,4.88,17.69,0.82
